Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
fuboTV,https://www.crunchbase.com/organization/fubotv,"Oct 29, 2025","$296,325,000",Not Started,"Digital Entertainment, Sports, Subscription Service","New York, New York, United States","fuboTV is the sports-focused live TV streaming service with top leagues and teams, plus popular shows, movies and news for the whole family.","59,884",http://www.fubo.tv/,$1B to $10B,"Northzone, BAM Ventures, The Walt Disney Company, DCM Ventures, Employee Stock Option Fund","AMC Networks, Anthony Vinciquerra, Blake Krikorian, DCM Ventures, Northzone, Sky UK, The Walt Disney Company",https://x.com/fubotv,https://www.linkedin.com/company/fubotv,501-1000,"$145,000,000","Jun 2, 2014"
Fruitist,https://www.crunchbase.com/organization/fruitist,"Oct 29, 2025","$825,000,000",Not Started,"Food and Beverage, Fruit, Snack Food","Los Angeles, California, United States","Fruitist designs, grows and distributes premium fruit products and snacks.","60,552",https://www.fruitist.com/,$50M to $100M,"Santander, Goldman Sachs, BBVA, BTG Pactual, Scotiabank","Aliment Capital, J.P. Morgan Asset Management",,https://www.linkedin.com/company/agrovisioncorp,10001+,"$150,000,000",2012
Friendship Village Tempe,https://www.crunchbase.com/organization/friendship-village-tempe,"Oct 29, 2025","$107,525,000",Not Started,"Assisted Living, Communities, Health Care, Retirement","Tempe, Arizona, United States",Friendship Village Tempe is a non-profit retirement community that offers assisted living and health care services.,"60,632",https://www.friendshipvillageaz.com/,$50M to $100M,Ziegler,Ziegler,https://x.com/fvtempe,https://www.linkedin.com/company/friendship-village-tempe,101-250,"$107,525,000",1980
Good Carbon Co.,https://www.crunchbase.com/organization/good-carbon-co,"Oct 29, 2025","$20,000,000",Not Started,"Architecture, Interior Design, Property Development, Real Estate","Buffalo, New York, United States",Good Carbon Co. focuses on sustainable real estate development and property management with various living options.,"63,274",http://www.goodcarbonco.com/,—,NY Green Bank,NY Green Bank,,http://www.linkedin.com/company/good-carbon-co,51-100,"$20,000,000",—
Regional Management,https://www.crunchbase.com/organization/regional-management,"Oct 29, 2025","$1,045,300,000",Not Started,"Credit, Finance, Financial Services","Greer, South Carolina, United States",Regional Management is a consumer finance company that provides installment loan products.,"64,821",http://www.regionalmanagement.com/,$500M to $1B,"Palladium Equity Partners, First Horizon Bank, Texas Capital Bank, Banc of California, Everbank",—,https://x.com/rgnalmngmntcorp,,1001-5000,"$253,000,000",1987
KATALYST & Co.,https://www.crunchbase.com/organization/katalyst-co,"Oct 29, 2025","$10,000,000",Not Started,"Health Care, Hospital","Palm Beach, Florida, United States","KATALYST & Co. is a healthcare transformation platform that integrates advising, investment, and value-based care delivery.","65,488",https://www.katalystandco.us/,—,—,—,https://x.com/KatalystandCo,https://www.linkedin.com/company/katalystandco,11-50,"$10,000,000",2018
Envera,https://www.crunchbase.com/organization/envera,"Oct 29, 2025","€26,000,000",Not Started,"Energy, Manufacturing, Renewable Energy, Solar","Espoo, Southern Finland, Finland",Envera Oy is a Industrial Equipment company.,"65,646",http://smartvatten.com/,$50M to $100M,AshGrove Capital,AshGrove Capital,,https://www.linkedin.com/company/smartvatten-global,101-250,"€26,000,000",2013
MindMed,https://www.crunchbase.com/organization/mindmed,"Oct 29, 2025","$673,819,263",Not Started,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","New York, New York, United States",MindMed provides psychedelic-inspired medicines and therapies for substance abuse disorders and other mental illnesses.,"67,904",https://www.mindmed.co/,$10M to $50M,"Janus Henderson Investors, CIBC, Ally Bridge Group, Commodore Capital, Great Point Partners","Bruce Linton, Canaccord Genuity Group, James Bailey, K2 HealthVentures, Kevin O'Leary",https://x.com/mindmedco,https://www.linkedin.com/company/mindmedco,101-250,"$225,000,000","May 30, 2019"
Allergy Therapeutics,https://www.crunchbase.com/organization/allergy-therapeutics,"Oct 29, 2025","$168,544,909",Not Started,"Health Care, Health Diagnostics, Medical","Worthing, West Sussex, United Kingdom",Allergy Therapeutics (AT) is a European-based speciality pharmaceutical company focused upon the treatment and prevention of allergy.,"69,644",http://www.allergytherapeutics.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/allergy-therapeutics,501-1000,"£55,000,000",1934
Elysian Residences,https://www.crunchbase.com/organization/elysian-residences,"Oct 29, 2025","£87,600,000",Not Started,"Communities, Real Estate, Residential, Retirement","London, England, United Kingdom",Elysian Residences is a luxury retirement complex.,"71,321",https://elysianresidences.com/,$1M to $10M,OakNorth,OakNorth,,https://www.linkedin.com/company/elysian-residences-limited,11-50,"£87,600,000",—
International Distribution Services,https://www.crunchbase.com/organization/international-distribution-services,"Oct 29, 2025","€1,400,000,000",Not Started,"Freight Service, Logistics, Supply Chain Management, Transportation","London, England, United Kingdom","International Distributions Services is a global logistics organization with Royal Mail, Parcelforce, and GLS in its portfolio.","76,707",https://www.internationaldistributionservices.com/,$10B+,—,—,,https://www.linkedin.com/company/international-distribution-services-plc,10001+,"€1,400,000,000",2013
Comstock Resources,https://www.crunchbase.com/organization/comstock-resources,"Oct 29, 2025","$1,500,450,000",Not Started,"Energy, Mining, Renewable Energy","Frisco, Texas, United States",Comstock Resources is an oil & energy company specializing in production and exploration of oil and natural gas.,"78,954",http://comstockresources.com/,$1B to $10B,Jerry Jones,Jerry Jones,,https://www.linkedin.com/company/comstock-resources,251-500,"$1,000,000,000",1919
Creative Medical Technology Holdings,https://www.crunchbase.com/organization/creative-medical-technology-holdings,"Oct 29, 2025","$7,900,000",Not Started,"Biotechnology, Health Care, Medical","Phoenix, Arizona, United States","Creative Medical Technology Holdings is a biotechnology company focused on Immunology, Urology, Neurology, and Orthopedics.","101,942",http://www.creativemedicaltechnology.com/,Less than $1M,—,—,https://x.com/caverstem,,1-10,"$4,200,000",1998
AIP Realty Trust,https://www.crunchbase.com/organization/aip-realty-trust,"Oct 29, 2025","$8,825,000",Not Started,"Finance, Real Estate, Real Estate Investment","Lewisville, Texas, United States",AIP Realty Trust is a real estate investment trust that specializes in investor relations services.,"119,654",https://www.aiprealtytrust.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/aip-realty-trust,1-10,"$3,630,000",2022
Sanofi,https://www.crunchbase.com/organization/sanofi,"Oct 28, 2025","$6,980,508,547",Not Started,"Health Care, Life Science, Pharmaceutical, Therapeutics","Paris, Ile-de-France, France","Sanofi is a global biopharma company focused on prescription drugs, vaccines, and treatments for chronic, rare, and infectious diseases.",292,https://www.sanofi.com/,$10B+,"Blackstone Life Sciences, Evotec","Blackstone Life Sciences, Evotec",https://x.com/sanofi,https://www.linkedin.com/company/sanofi,10001+,"$3,000,000,000",1973
Fireworks AI,https://www.crunchbase.com/organization/fireworks-ai,"Oct 28, 2025","$327,000,000",Not Started,"Artificial Intelligence (AI), Data Management, SaaS, Software","Redwood City, California, United States","Fireworks AI is an advanced platform that enables users to build, tune, and scale AI applications using open-source models",323,https://fireworks.ai/,$100M to $500M,"Lightspeed Venture Partners, Sequoia Capital, NVIDIA, Index Ventures, Evantic Capital","Benchmark, Evantic Capital, Index Ventures, Lightspeed Venture Partners, Sequoia Capital",https://x.com/thefireworksai,https://www.linkedin.com/company/fireworks-ai,101-250,"$230,000,000","Oct 24, 2022"
Terra Security,https://www.crunchbase.com/organization/terra-security,"Oct 28, 2025","$38,000,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Information Technology, Penetration Testing, Software","New York, New York, United States","Terra Security provides AI-driven, continuous web application penetration testing with human supervision.","1,648",https://www.terra.security/,—,"Felicis, Underscore VC, SYN Ventures, Dell Technologies Capital, LAMA Partners (fka FXP)","AWS & Crowdstrike Cybersecurity Accelerator, Deloitte Launchpad, Felicis, LAMA Partners (fka FXP), SYN Ventures",,https://www.linkedin.com/company/terrasecurity,11-50,—,"Nov 5, 2024"
Rent the Runway,https://www.crunchbase.com/organization/rent-the-runway,"Oct 28, 2025","$658,649,985",Not Started,"Apparel, Consumer Goods, E-Commerce, Fashion, Retail","New York, New York, United States",Rent the Runway is an online e-commerce website that allows women to rent designer apparel and accessories.,"2,165",http://www.renttherunway.com/,$100M to $500M,"Franklin Templeton, TCV, Temasek Holdings, Kleiner Perkins, Bain Capital Ventures","Amex Ventures, Ares Management, Bain Capital Ventures, Blue Pool Capital, Fidelity, Franklin Templeton, Highland Capital Partners, Kleiner Perkins, Novel TMT Ventures, SuRo Capital, TCV, Temasek Holdings",https://x.com/RenttheRunway,http://www.linkedin.com/company/rent-the-runway,501-1000,"$12,500,000",2009
Blueprint,https://www.crunchbase.com/organization/blueprint-bryan-johnson,"Oct 28, 2025","$60,000,000",Not Started,"Dietary Supplements, E-Commerce, Fitness, Health Care, Nutrition, Online Portals, Personal Health, Wellness","Los Angeles, California, United States",Blueprint is Bryan Johnson’s protocol made accessible to everyone. Everything from measurements to protocols and therapies.,"2,470",https://blueprint.bryanjohnson.com/,—,"Naval Ravikant, Andrej Karpathy, Jaan Tallinn, Steven Bartlett, Kevin Hartz",—,,https://www.linkedin.com/company/blueprintlongevity,11-50,"$60,000,000",2021
Sublime Security,https://www.crunchbase.com/organization/sublime-security,"Oct 28, 2025","$239,800,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Network Security, PaaS, Security","Washington, District of Columbia, United States",Sublime Security develops an email security platform to write and run custom detection and response rules to block phishing attacks.,"2,857",https://sublime.security/,$1M to $10M,"Index Ventures, IVP, Georgian, Slow Ventures, 01 Advisors","Decibel Partners, Georgian, Index Ventures, IVP",https://x.com/sublime_sec,https://www.linkedin.com/company/18805347,51-100,"$150,000,000",2019
Agtonomy,https://www.crunchbase.com/organization/agtonomy,"Oct 28, 2025","$73,000,000",Not Started,"Agriculture, AgTech, Artificial Intelligence (AI), Industrial Automation, Information Technology, Software","San Francisco, California, United States",Agtonomy is a software and services company specializing in automation and physical AI for agriculture and land management.,"2,955",https://www.agtonomy.com/,$1M to $10M,"Autotech Ventures, Nuveen, Toyota Ventures, Flybridge, Momenta","Autotech Ventures, Cavallo Ventures, DBL Partners, Doosan Bobcat, Mirae Asset Venture Investment, Momenta",https://x.com/agtonomy,https://www.linkedin.com/company/agtonomy,11-50,"$18,000,000",2021
Sweatpals,https://www.crunchbase.com/organization/sweatpals,"Oct 28, 2025","$15,950,000",Not Started,"Communities, Fitness, Mobile Apps, Web Apps, Wellness","Austin, Texas, United States",Sweatpals is a fitness experience marketplace and is pioneering what it coined as the 'Daylife' movement.,"3,419",https://www.sweatpals.com/,$1M to $10M,"Antler, Pear VC, a16z speedrun, Patron, A16Z GAMES Speedrun","A16Z GAMES Speedrun, a16z speedrun, Antler, HartBeat Ventures, Patron, Pear VC",,https://www.linkedin.com/company/sweatpals,11-50,"$12,000,000",2022
Orchid Security,https://www.crunchbase.com/organization/orchid-security,"Oct 28, 2025","$36,000,000",Not Started,"Cyber Security, Identity Management, SaaS","New Castle, Delaware, United States","Orchid Security is redefining the way identity is consumed, automating the manual processes of identity and access management (IAM).","4,023",https://www.orchid.security/,$1M to $10M,"Team8, Intel Capital, Capital One, Deloitte Launchpad, Zohar Alon","Deloitte Launchpad, Intel Capital, Team8",https://x.com/OrchidSecurity,https://www.linkedin.com/company/orchid-security/,51-100,—,"Nov 16, 2023"
Conifers.Ai,https://www.crunchbase.com/organization/conifers-ai,"Oct 28, 2025","$25,000,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Network Security","Dallas, Texas, United States",Conifers.ai offers an AI-powered platform designed to assist security operations centers and managed security service providers.,"4,299",https://www.conifers.ai/,—,"Washington Harbour Partners, Picus Capital, SYN Ventures, Tom Findling, Mark Kurman",Washington Harbour Partners,https://x.com/ConifersAI,https://www.linkedin.com/company/conifers-ai,11-50,—,2024
Wildcat Discovery Technologies,https://www.crunchbase.com/organization/wildcat-discovery-technologies,"Oct 28, 2025","$164,900,001",Not Started,"Clean Energy, CleanTech, Energy, Product Design","San Diego, California, United States",Wildcat Discovery Technologies is a developer of materials for the use in batteries.,"4,341",http://www.wildcatdiscovery.com/,$1M to $10M,"Fifth Wall, 5AM Ventures, InoBat, Flint Hills Resources, Koch Strategic Platforms","Flint Hills Resources, IPM Group, Koch Strategic Platforms",https://x.com/WildcatBattery,https://www.linkedin.com/company/wildcat-discovery-technologies/,101-250,"$4,900,000",2006
Whatnot,https://www.crunchbase.com/organization/whatnot,"Oct 28, 2025","$974,700,000",Not Started,"Collectibles, E-Commerce, Information Technology, Marketplace, Trading Platform","San Francisco, California, United States",Whatnot is a livestream shopping platform for buying and selling products.,"4,598",https://www.whatnot.com/,$100M to $500M,"Andreessen Horowitz, Sequoia Capital, Lightspeed Venture Partners, Bond, Y Combinator","Andreessen Horowitz, avra, CapitalG, DST Global, Greycroft, Wonder Ventures, Y Combinator Continuity Fund",https://x.com/Whatnot,https://linkedin.com/company/whatnot-inc,501-1000,"$225,000,000","Dec 1, 2019"
ADT,https://www.crunchbase.com/organization/adt-security,"Oct 28, 2025","$4,104,500,000",Not Started,"Cyber Security, Homeland Security, Information Technology, Security, Smart Home","Boca Raton, Florida, United States",ADT is a security company that provides smart home solutions and business security.,"5,094",http://www.adt.com/,$1B to $10B,"Google, State Farm","Google, State Farm",https://x.com/ADTstaysafe,http://www.linkedin.com/company/adt,10001+,"$325,000,000","Apr 5, 1874"
Mem0,https://www.crunchbase.com/organization/mem0,"Oct 28, 2025","$24,400,000",Not Started,"Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS","San Francisco, California, United States",Mem0 is a SaaS company that specializes memory layers for LLM applications.,"5,294",https://mem0.ai/,—,"Peak XV Partners, Y Combinator, Basis Set Ventures, Kindred Ventures, GitHub","Basis Set Ventures, Kindred Ventures, Y Combinator",https://x.com/mem0ai,https://www.linkedin.com/company/mem0,1-10,"$20,000,000","Mar 1, 2023"
ConductorOne,https://www.crunchbase.com/organization/conductorone,"Oct 28, 2025","$111,000,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Identity Management, Software","San Francisco, California, United States","ConductorOne is an AI-native identity security platform that enables organizations to manage human, non-human, and AI identities.","5,482",https://www.conductorone.com/,$1M to $10M,"Accel, Alumni Ventures, Felicis, Operator Collective, Garuda Ventures","Accel, Felicis, Greycroft",,https://www.linkedin.com/company/conductorone,101-250,"$79,000,000",2020
Grasp,https://www.crunchbase.com/organization/grasp-fdf4,"Oct 28, 2025","$8,900,000",Not Started,"Artificial Intelligence (AI), Big Data, Internet, Internet of Things, Machine Learning","Stockholm, Stockholms Lan, Sweden",Grasp is an artificial intelligence platform created to collect and study businesses worldwide and provide information about the market.,"6,357",https://www.grasp-ai.com/,$1M to $10M,"Octopus Ventures, Philian Invest, Yanno Capital",Octopus Ventures,,https://www.linkedin.com/company/grasp-research,11-50,"$7,000,000",2020
Syllo,https://www.crunchbase.com/organization/syllo,"Oct 28, 2025","$39,433,201",Not Started,"Artificial Intelligence (AI), Legal Tech, Productivity Tools","Brooklyn, New York, United States",Syllo is a legal technology platform,"7,177",https://www.tlatech.io/,—,"Venrock, Two Seas Capital","Two Seas Capital, Venrock",,,11-50,"$30,000,000",2019
AFYREN,https://www.crunchbase.com/organization/afyren,"Oct 28, 2025","€57,500,000",Not Started,"Biotechnology, Chemical, Industrial","Saint-beauzire, Auvergne, France",AFYREN develop innovation in biotechnologies for the valorization of non-food biomass and in respect of the environment.,"7,677",http://afyren.com/,$1M to $10M,"Bpifrance, Sofinnova Partners, Crédit Agricole, Kemin Industries, Bpifrance Large Venture","Bpifrance, Kemin Industries, Sofinnova Partners, Valquest Partners",https://x.com/AfyrenBiotech,https://www.linkedin.com/company/afyren?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1429869652634%2Ctas%3Aafyren,101-250,"€23,000,000",2012
Bron,https://www.crunchbase.com/organization/bron-beae,"Oct 28, 2025","$15,000,000",Not Started,"Bitcoin, Cryptocurrency, Software","London, England, United Kingdom",Bron is a non-custodial crypto wallet offering institutional-grade security features for individuals and teams.,"8,265",https://bron.org/,—,"LocalGlobe, Fasanara Capital, GSR",—,,https://www.linkedin.com/company/bronwallet/,11-50,"$15,000,000",2025
Wild Moose,https://www.crunchbase.com/organization/wild-moose,"Oct 28, 2025","$7,500,000",Not Started,"Artificial Intelligence (AI), DevOps, Information Technology, Software, Web Development","San Francisco, California, United States",Wild Moose is an AI SRE platform allowing engineering teams to resolve production issues faster.,"9,167",https://www.wildmoose.ai/,—,"Y Combinator, Maverick Ventures, iAngels, F2 Venture Capital, Arash Ferdowsi","iAngels, Y Combinator",,https://www.linkedin.com/company/wild-moose-ai,11-50,"$7,000,000",2023
Substrate,https://www.crunchbase.com/organization/substrate-3c1f,"Oct 28, 2025","$100,000,000",Not Started,"Electronics, Manufacturing, Semiconductor","San Francisco, California, United States",Substrate builds semiconductor foundry to revitalize semiconductor production capabilities.,"9,851",https://substrate.com/,—,"Valor Equity Partners, General Catalyst, Long Journey Ventures, Founders Fund, IQT",—,https://x.com/substrate,https://www.linkedin.com/company/substrate/,101-250,"$100,000,000",2021
Pasadena Private Lending,https://www.crunchbase.com/organization/pasadena-private-lending,"Oct 28, 2025","$250,000,000",Not Started,"Advice, Bookkeeping and Payroll, Commercial Lending, Finance, Retirement, Wealth Management","Pasadena, California, United States","Pasadena Private Lending specializes in private lending, retirement solutions, wealth management services, and bookkeeping services.","10,208",https://pasadenaprivatelending.com/,—,"KeyBank, SLR Capital Partners","KeyBank, SLR Capital Partners",,https://www.linkedin.com/company/pplending,11-50,"$150,000,000",2018
BMG Money,https://www.crunchbase.com/organization/bmg-money,"Oct 28, 2025","$300,000,000",Not Started,"Finance, Financial Services, Personal Finance","Miami, Florida, United States",BMG Money provides personal loans and financial services.,"10,317",https://www.bmgmoney.com/,$10M to $50M,"Waterfall Asset Management, WebBank",—,https://x.com/bmg_money_loans,https://www.linkedin.com/company/bmg-money/,51-100,"$300,000,000",2009
CoreStory,https://www.crunchbase.com/organization/crowdbotics,"Oct 28, 2025","$114,066,243",Not Started,"Artificial Intelligence (AI), Consumer Applications, Enterprise Software, Information Technology, Mobile Apps, Web Development","Berkeley, California, United States",CoreStory uses generative AI and reusable code to radically accelerate the software development lifecycle.,"10,342",https://corestory.ai/,$1M to $10M,"Alumni Ventures, New Enterprise Associates, The House Fund, SineWave Ventures, Samsung NEXT","Alumni Ventures, Bee Partners, Jackson Square Ventures, New Enterprise Associates, SineWave Ventures, Tribeca Venture Partners",https://x.com/corestoryai,https://www.linkedin.com/company/corestoryai/,101-250,"$32,000,000",2016
Orchestra BioMed,https://www.crunchbase.com/organization/orchestra-biomed,"Oct 28, 2025","$357,821,500",Not Started,"Biotechnology, Health Care, Medical, Medical Device","New Hope, Pennsylvania, United States",Orchestra BioMed is a biomedical innovation company that provides high-impact solutions for large unmet needs in procedure-based medicine.,"10,625",https://www.orchestrabiomed.com/,$1M to $10M,"Perceptive Advisors, RTW Investments, Medtronic, Soleus Capital, SternAegis","Avenue Venture, Ligand Pharmaceuticals, Medtronic, RTW Investments, Terumo Corporation",https://x.com/OrchestraBioMed,https://www.linkedin.com/company/orchestra-biomed/,51-100,"$20,000,000",2017
Polygraf,https://www.crunchbase.com/organization/polygraf,"Oct 28, 2025","$11,860,000",Not Started,"Artificial Intelligence (AI), Data Governance, Data Integration, Fraud Detection, Machine Learning, Privacy","Austin, Texas, United States","Redefining AI security with locally deployed, explainable, and auditable Small Language Models.","11,140",https://www.polygraf.ai/,—,"Alumni Ventures, Gaingels, Allegis Capital, Sputnik ATX, Quansight Initiate","Allegis Capital, Alumni Ventures, DataPower Ventures, PGV",https://x.com/polygraf_ai,https://www.linkedin.com/company/polygraf-ai/,11-50,"$9,500,000",Mar 2023
Zag Bio,https://www.crunchbase.com/organization/zag-bio,"Oct 28, 2025","$80,000,000",Not Started,"Biopharma, Biotechnology, Health Care, Medical","Cambridge, Massachusetts, United States",Zag Bio is a biotechnology company that designs thymus-targeting bifunctional antibody medicines to treat and prevent autoimmune diseases.,"11,152",https://zagbio.com/,$1M to $10M,"Lightspeed Venture Partners, Pear VC, AbbVie, Polaris Partners, Mission BioCapital","JDRF T1D Fund, Polaris Partners",,https://www.linkedin.com/company/zag-bio/,11-50,"$80,000,000",2022
Sesame HR,https://www.crunchbase.com/organization/sesame-hr,"Oct 28, 2025","€83,000,000",Not Started,"Human Resources, SaaS, Software","La Marina, Comunidad Valenciana, Spain",Sesame HR is the human resources software that optimises and centralises employee management processes on a single platform.,"11,345",https://www.sesamehr.mx/,$10M to $50M,"PSG Equity, GP Bullhound, BBVA Spark","BBVA Spark, GP Bullhound, PSG Equity",,,251-500,"€50,000,000",2015
Formalize,https://www.crunchbase.com/organization/whistleblower-software,"Oct 28, 2025","€50,000,000",Not Started,"B2B, Legal, Legal Tech, SaaS, Security","Aarhus, Midtjylland, Denmark","Formalize delivers a cloud-based compliance operations platform designed for governance, risk, and control workflows.","12,146",https://formalize.com/,—,"Acton Capital, BlackFin Capital Partners, CIBC Innovation Banking, West Hill Capital, Morten Brogger","Acton Capital, BlackFin Capital Partners, West Hill Capital",,https://www.linkedin.com/company/formalize-com/,101-250,"€30,000,000",2021
Frontline Wildfire Defense,https://www.crunchbase.com/organization/frontline-wildfire-defense,"Oct 28, 2025","$54,400,000",Not Started,"Apps, Consumer Applications, Public Safety, Security, Service Industry","Jackson, Wyoming, United States","Frontline protects homes and businesses from wildfires using tracking software, satellite connectivity, and onsite sprinkler systems.","12,148",https://www.frontlinewildfire.com/,$1M to $10M,"Norwest, Leap Forward Ventures, Echelon, Wyoming Business Council","Echelon, Norwest, Wyoming Business Council",https://x.com/frontlinewf,https://www.linkedin.com/company/frontline-wildfire-defense-system,11-50,"$48,000,000",2015
Spacial,https://www.crunchbase.com/organization/spacial-8e79,"Oct 28, 2025","$10,000,000",Not Started,"3D Technology, Architecture, Artificial Intelligence (AI), Civil Engineering, Construction","Palo Alto, California, United States",Spacial AI turns your 2D plans into stamped structural and MEP permit sets in days using AI plus licensed engineer review.,"12,294",https://spacial.io/,—,"TLV Partners, Mango Capital, RE Angels, Home Technology Ventures",TLV Partners,,https://www.linkedin.com/company/spacialio/,11-50,"$10,000,000","Jul 29, 2024"
WideField Security,https://www.crunchbase.com/organization/widefield-security,"Oct 28, 2025","$11,300,000",Not Started,Software,"Santa Clara, California, United States",WideField Security is a cybersecurity startup solving urgent problems in identity security.,"14,013",https://www.widefield.ai/,$1M to $10M,"Crosspoint Capital Partners, Engineering Capital",Crosspoint Capital Partners,,https://www.linkedin.com/company/widefield/,1-10,"$11,300,000","Jul 15, 2023"
GoldenPeaks Capital,https://www.crunchbase.com/organization/goldenpeaks-capital,"Oct 28, 2025","€258,000,000",Not Started,"Energy Management, Financial Services, Real Estate Investment","Valletta, NA - Malta, Malta","GoldenPeaks Capital focuses on renewable energy, activist investing, and philanthropic initiatives.","14,088",https://goldenpeakscapital.com/,$1M to $10M,"AB CarVal Investors, Eiffel Investment Group, PKO BP, Nord/LB, Alior Bank","AB CarVal Investors, Alior Bank, Nord/LB, PKO BP",,https://www.linkedin.com/company/goldenpeaks-capital,51-100,"€114,000,000",2006
RiPSIM Technologies,https://www.crunchbase.com/organization/ripsim-technologies,"Oct 28, 2025","$6,850,000",Not Started,"Network Security, Software, Wireless","Ashburn, Virginia, United States",RiPSIM Technologies develops a software-defined eSIM ecosystem that enables wireless service providers to design and download eSIMs.,"14,125",https://www.ripsim.com/,$1M to $10M,"Ten Eleven Ventures, Swisscom Ventures","Swisscom Ventures, Ten Eleven Ventures",,https://www.linkedin.com/company/ripsim/,11-50,—,Apr 2021
Perfumeo,https://www.crunchbase.com/organization/perfumeo,"Oct 28, 2025","$107,027,500",Not Started,"Artificial Intelligence (AI), Information and Communications Technology (ICT), Internet of Things, Smart Home","Cupertino, California, United States","Perfumeo offers intelligent home diffusers that uses AI to adapt scents to user moods, creating a personalized fragrance experience.","14,300",http://www.perfumeo-ai.com/,$1M to $10M,"Bpifrance, Sapphire Ventures, BNP Paribas, Google for Startups, Enzo Didi","Benjamin Vacher, BNP Paribas, Bpifrance, Enzo Didi, Google for Startups, Sapphire Ventures, Simon Mayeur",,,11-50,"$105,450,000",2021
ReGeneration,https://www.crunchbase.com/organization/regeneration-b473,"Oct 28, 2025","€10,000,000",Not Started,"Agriculture, Environmental Consulting, Financial Services","Bordeaux, Aquitaine, France",ReGeneration engages in financing and accelerating the development of regenerative agriculture.,"14,363",https://regeneration.eu/,—,"Mirova, Bright Tide","Bright Tide, Mirova",https://x.com/ReGeneration_Eu,https://www.linkedin.com/company/regeneration-carbonislife,1-10,"€10,000,000",2021
Mazama,https://www.crunchbase.com/organization/mazama,"Oct 28, 2025","$36,000,000",Not Started,Geothermal Energy,"Seattle, Washington, United States",Mazama Energy is a geothermal operator and development firm committed to developing new techniques and technology for removing heat.,"14,496",https://mazamaenergy.com/,—,"Khosla Ventures, US Department of Energy","Khosla Ventures, US Department of Energy",,https://www.linkedin.com/company/mazama-energy,11-50,"$36,000,000",2023
Dott,https://www.crunchbase.com/organization/dott,"Oct 28, 2025","$327,979,607",Not Started,"Electric Vehicle, Mobile Apps, Ride Sharing, Transportation","Amsterdam, Noord-Holland, The Netherlands",Dott is a transportation company that offers shared electrical scooters and bikes.,"14,566",https://ridedott.com/,$10M to $50M,"EQT Ventures, Invest-NL, FJ Labs, DN Capital, Prosus","Aberdeen Standard Investments, EQT Ventures, Estari Group, Prosus, Sofina",https://x.com/Dott,https://www.linkedin.com/company/wearedott/,501-1000,"€70,000,000",2018
EarthOptics,https://www.crunchbase.com/organization/earthoptics,"Oct 28, 2025","$117,193,424",Not Started,"Agriculture, AgTech, Information Technology, Real Time","Arlington, Virginia, United States",EarthOptics provides a cloud-based machine learning platform for soil and ground management.,"14,756",https://earthoptics.com/,$10M to $50M,"S2G Investments, CNH Industrial, Serra Ventures, iSelect Fund, Cibus Fund","Conti Ventures, Leaps by Bayer, The Production Board (TPB)",,https://www.linkedin.com/company/earthoptics/,101-250,"$38,097,981",2018
Newton Golf,https://www.crunchbase.com/organization/sacks-parente-golf,"Oct 28, 2025","$18,732,000",Not Started,"Manufacturing, Sporting Goods","Camarillo, California, United States",Newton Golf is a manufacturing company that produced and distributes a range of sporting goods such as mallets and blades.,"14,864",https://www.newtongolfir.com/,$1M to $10M,—,—,,,11-50,"$10,000,000",2018
Blackstone Group,https://www.crunchbase.com/organization/blackstone,"Oct 28, 2025","$6,275,000,000",Not Started,"Advice, Business Development, Consulting, Finance, Financial Services","New York, New York, United States","Blackstone Group is a private equity firm that invests in buyouts, debt, mergers and acquisitions, mezzanine, and growth capital.","18,149",http://blackstone.com/,$10B+,—,—,https://x.com/blackstone,https://www.linkedin.com/company/blackstonegroup,1001-5000,"$1,200,000,000",1985
PineTree Therapeutics,https://www.crunchbase.com/organization/pinetree-therapeutics,"Oct 28, 2025","$87,500,000",Not Started,"Biotechnology, Medical, Oncology, Therapeutics, Wellness","Cambridge, Massachusetts, United States",PineTree Therapeutics engages in the development of disruptive therapies in Oncology and Immuno-oncology.,"19,116",https://www.pinetreetx.com/,—,"InterVest Co., STIC Investment, Korea Investment Partners, SGI Venture Capital, Smilegate Investment","DSC Investment, Massachusetts Life Sciences Center, Northern Star Partners, STIC Investment",,https://www.linkedin.com/company/pinetree-therapeutics/,11-50,"$47,000,000",2019
Vesence,https://www.crunchbase.com/organization/vesence,"Oct 28, 2025","$12,200,000",Not Started,—,"San Francisco, California, United States",Agentic AI for Law Firms,"19,329",https://verse.law/,—,"Y Combinator, Emergence Capital, Creandum, The Twenty Minute VC, Anton Osika","Emergence Capital, Y Combinator",,https://www.linkedin.com/company/105417812/,1-10,"$9,000,000",2025
