Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Intelligems,https://www.crunchbase.com/organization/intelligems-904c,"Jul 31, 2025","$16,009,260",Not Started,E-Commerce,"Middletown, Delaware, United States","Improving sales and margins for e-commerce companies by providing the tools to run experiments, personalize offers, and optimize prices.","18,601",https://intelligems.io/,$1M to $10M,"Techstars, Matchstick Ventures, MergeLane, Hawke Ventures, Vinyl Capital","Techstars, Vinyl Capital",https://x.com/IntelliGems,https://www.linkedin.com/company/intelligems-io/,11-50,"$157,156","Dec 1, 2020"
Metaforms,https://www.crunchbase.com/organization/metaforms-3325,"Jul 31, 2025","$10,500,000",Not Started,"Artificial Intelligence (AI), Gamification, Generative AI, Information Technology, Internet, Natural Language Processing","San Francisco, California, United States",Metaforms makes market research firms more efficient and increases their revenue.,"19,093",https://www.metaforms.ai/,$10M to $50M,"Peak XV Partners, Nexus Venture Partners, Together Fund, Marquee Equity, The New Normal Fund","Nexus Venture Partners, Peak XV Partners, Together Fund",https://x.com/workhackai,https://www.linkedin.com/company/metaformsai/?originalSubdomain=in,51-100,"$9,000,000",2023
Sunly,https://www.crunchbase.com/organization/sunly,"Jul 31, 2025","€743,000,000",Not Started,"Energy, Renewable Energy, Solar","Tallinn, Harjumaa, Estonia",Sunly develops and operates renewable energy projects and invests in electrification startups.,"19,224",https://sunly.ee/,$1M to $10M,"European Investment Bank, European Bank for Reconstruction and Development, Mirova, Copenhagen Infrastructure Partners, mBank","European Bank for Reconstruction and Development, European Investment Bank, mBank, Mirova",https://x.com/sunlyfeed,https://www.linkedin.com/company/sunly,101-250,"€85,000,000",2019
"Pleasant Valley Construction Co. / PVC Facility Management, Inc.",https://www.crunchbase.com/organization/pleasant-valley-construction-co-pvc-facility-management-inc,"Jul 31, 2025","$58,300,000",Not Started,"Building Material, Real Estate","Medina, Ohio, United States",Pleasant Valley Construction Co. is a construction company specializing in construction management and maintenance services.,"25,809",http://pleasantvalleyconstruction.com/,$10M to $50M,Dexterra group,Dexterra group,,https://www.linkedin.com/company/pleasant-valley-construction,101-250,"$58,300,000",1976
TACEO,https://www.crunchbase.com/organization/taceo,"Jul 31, 2025","$6,000,000",Not Started,"Information Technology, Machine Learning, Web3","Graz, Steiermark, Austria",TACEO refers to MPC encrypted compute for Web3.,"27,331",https://taceo.io/,—,"a16z crypto, Archetype, WAGMI Ventures, cyber•Fund, Polymorphic Capital","a16z crypto, Archetype",https://x.com/TACEO_IO,https://www.linkedin.com/company/taceoio/,11-50,"$5,500,000",2022
Floreo,https://www.crunchbase.com/organization/floreo,"Jul 31, 2025","$12,125,000",Not Started,"Developer Platform, Developer Tools, Education, Health Care, Software, Virtual Reality","Washington, District of Columbia, United States","Floreo is a virtual reality therapy system for autism, ADHD and anxiety therapy.","28,243",http://www.floreovr.com/,$1M to $10M,"Autism Impact Fund, Lifeforce Capital, Colopl Next, City Light Capital, The Disability Opportunity Fund","Autism Impact Fund, Tenfore Holdings",https://x.com/floreo_VR,https://www.linkedin.com/company/floreo,11-50,"$25,000",Mar 2016
GreenVolt,https://www.crunchbase.com/organization/greenvolt,"Jul 31, 2025","€100,000,000",Not Started,"Biomass Energy, Energy, Environmental Consulting, Renewable Energy","Porto, Lisboa, Portugal",Greenvolt is a Green and Renewable energy production company,"29,516",https://www.greenvolt.pt/,$100M to $500M,Kohlberg Kravis Roberts & Co.,Kohlberg Kravis Roberts & Co.,https://x.com/GreenvoltR,https://www.linkedin.com/company/greenvolt-energias-renov%C3%A1veis/,501-1000,"€100,000,000",2002
Get Covered,https://www.crunchbase.com/organization/get-covered,"Jul 31, 2025","$14,500,000",Not Started,"Commercial, Insurance, InsurTech, Residential","New York, New York, United States",Get Covered develops custom digital solutions for the insurance industry.,"31,058",https://getcovered.io/,$1M to $10M,"FJ Labs, RET Ventures, State Farm Ventures, Updater, WISE Ventures",RET Ventures,https://x.com/GetCoveredInc,https://www.linkedin.com/company/get-covered-llc/,51-100,—,2017
Erayak,https://www.crunchbase.com/organization/erayak,"Jul 31, 2025","$10,000,000",Not Started,"Battery, Electronics, Industrial Engineering, Machinery Manufacturing","Beaverton, Oregon, United States","Erayak develops, produces, and distributes mobile power equipment like inverters, chargers, and generators.","38,789",https://erayakpower.com/,$10M to $50M,—,—,,,251-500,"$7,000,000",2004
The Millennium Alliance,https://www.crunchbase.com/organization/the-millennium-alliance,"Jul 31, 2025","$11,500,000",Not Started,"Education, E-Learning","New York, New York, United States","The Millennium Alliance is a leading technology, business, and educational advisory firm.","39,798",https://mill-all.com/,$10M to $50M,Stellus Capital Management,Stellus Capital Management,https://x.com/Mill_All,https://www.linkedin.com/company/the-millennium-alliance/,101-250,"$11,500,000",2014
Bunge,https://www.crunchbase.com/organization/bunge,"Jul 31, 2025","$5,050,000,000",Not Started,Food Processing,"White Plains, New York, United States",Bunge is a global agribusiness and food company operating in the farm-to-consumer food chain.,"45,996",http://www.bunge.com/,$10B+,—,—,https://x.com/bunge,http://www.linkedin.com/company/bunge,10001+,"$1,300,000,000",1818
NorcSi GmbH,https://www.crunchbase.com/organization/norcsi-gmbh,"Jul 31, 2025","€10,700,000",Not Started,"Battery, Chemical, Manufacturing","Halle, Sachsen-Anhalt, Germany",NorcSi develops silicon anodes for lithium-ion batteries.,"52,485",https://www.norcsi.net/,Less than $1M,"bmp Ventures, Millennium Venture Capital, The European Battery Research Institute",bmp Ventures,,,1-10,"€10,700,000",2020
Rapydo,https://www.crunchbase.com/organization/rapydo,"Jul 31, 2025","$7,500,000",Not Started,"Artificial Intelligence (AI), Database, Software","New York, New York, United States","Rapydo provides a platform for real-time monitoring, query control, and automated optimization of MySQL and PostgreSQL databases.","55,580",https://rapydo.ai/,—,Elaia,Elaia,,,1-10,"$7,500,000","Apr 5, 2021"
Bioventus,https://www.crunchbase.com/organization/bioventus,"Jul 31, 2025","$827,000,000",Not Started,"Health Care, Health Diagnostics, Medical Device","Durham, North Carolina, United States","Bioventus delivers clinically proven, cost-effective products that help people heal quickly and safely.","61,969",https://www.bioventus.com/,$500M to $1B,"Wells Fargo, Ampersand Capital Partners, Alcentra Capital Corporation",Wells Fargo,https://x.com/BioventusGlobal,http://www.linkedin.com/company/bioventus,251-500,"$400,000,000",2012
SESAC Music Group,https://www.crunchbase.com/organization/sesac-music-group,"Jul 31, 2025","$889,000,000",Not Started,"Media and Entertainment, Music, Recreation","New City, New York, United States","SESAC Music Group is a multinational music firm with many lines that offers a broad range of data, technology.","65,512",https://www.sesacmusicgroup.com/,—,—,—,,https://www.linkedin.com/company/sesacmusicgroup,501-1000,"$889,000,000",1930
PATH,https://www.crunchbase.com/organization/path-3,"Jul 31, 2025","$26,600,000",Not Started,"Health Care, Medical, Non Profit","Seattle, Washington, United States","PATH is a non-profit health organization that develops, deploys, and scales up innovations to improve health for all.","67,545",http://www.path.org/,$100M to $500M,"Clarus Ventures, The Pfizer Foundation, Bristol Myers Squibb Foundation, Global Health Investment Fund (GHIF), Astellas Global Health Foundation","Astellas Global Health Foundation, Bristol Myers Squibb Foundation, Clarus Ventures, Global Health Investment Fund (GHIF), The Pfizer Foundation",https://x.com/PATHtweets?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.linkedin.com/company/path,1001-5000,—,1977
Monomoy Properties,https://www.crunchbase.com/organization/monomoy-properties,"Jul 31, 2025","$100,000,000",Not Started,"Industrial, Logistics, Manufacturing, Real Estate","Charleston, South Carolina, United States","Monomoy Properties specializing in net leased assets, specifically class B & C warehouse, distribution, and light manufacturing assets.","69,007",https://www.monomoycre.com/,$1M to $10M,Kennedy Lewis Investment Management,Kennedy Lewis Investment Management,,,11-50,"$100,000,000",2015
MediciNova,https://www.crunchbase.com/organization/medicinova,"Jul 31, 2025","$188,000,000",Not Started,"Biotechnology, Pharmaceutical, Therapeutics","San Diego, California, United States","MediciNova is a  biopharmaceutical company that acquires and develops novel, small-molecule therapeutics.","71,385",http://www.medicinova.com/,$1M to $10M,"Essex Woodlands Healthcare Partners, Yorkville Advisors, Mizuho Securities, Dream Incubator, National Institute of Neurological Disorders and Stroke","3D Investment Partners, Aspire Capital Partners LLC, Essex Woodlands Healthcare Partners, National Institute of Neurological Disorders and Stroke, Yorkville Advisors",,https://www.linkedin.com/company/medicinova-inc,1-10,"$30,000,000",2000
ShiftMed,https://www.crunchbase.com/organization/shiftmed,"Jul 31, 2025","$315,290,757",Not Started,"Apps, Health Care, Hospital, Nursing and Residential Care","Mclean, Virginia, United States",ShiftMed is a nursing jobs app that delivers an on-demand workforce marketplace for credentialed nursing professionals.,"71,433",https://www.shiftmed.com/,$100M to $500M,"3TS Capital Partners, BIP Ventures, Motley Fool Ventures, Q Holdings Inc, Blue Heron Capital",BIP Ventures,https://x.com/shiftmednurses,https://www.linkedin.com/company/shiftmed,251-500,"$4,247,670",2019
Phorcys Capital Partners,https://www.crunchbase.com/organization/phorcys-capital-partners,"Jul 31, 2025","$21,795,750",Not Started,"Asset Management, Financial Services, Venture Capital","Alpharetta, Georgia, United States",Phorcys Capital Partners identifies underperforming assets and offers capital allocation and bond investment management services.,"77,244",https://phorcyscp.com/,—,Stride Bank,Stride Bank,,https://www.linkedin.com/company/phorcys-capital-partners-llc,1-10,"$21,795,750",2014
Forte Development,https://www.crunchbase.com/organization/forte-development-0e65,"Jul 31, 2025","$60,000,000",Not Started,"Construction, Real Estate, Real Estate Investment","North Palm Beach, Florida, United States",Forte Development is a real estate development and construction company.,"80,141",https://fortedevelopmentus.com/,—,Kriss Capital,Kriss Capital,,,—,"$60,000,000",—
Fintel,https://www.crunchbase.com/organization/fintel-5d56,"Jul 31, 2025","£120,000,000",Not Started,"Financial Services, FinTech","Huddersfield, Kirklees, United Kingdom","Fintel provides technology, data, and support services that help financial product providers and consumers make informed decisions.","86,275",https://www.wearefintel.com/,$50M to $100M,—,—,https://x.com/wearefintel?lang=en,https://www.linkedin.com/company/wearefintel,501-1000,"£120,000,000",2002
Origami Surgical,https://www.crunchbase.com/organization/origami-surgical,"Jul 31, 2025","$6,819,789",Not Started,"Health Care, Manufacturing, Medical, Medical Device","Madison, New Jersey, United States",Origami Surgical is the manufacturer of unique and patented medical devices to enhance robotic-assisted surgery by the surgeon.,"91,717",https://origamisurgical.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/origami-surgical/,1-10,"$450,000",2010
Annaly Capital Management,https://www.crunchbase.com/organization/annaly,"Jul 31, 2025","$250,000,000",Not Started,Real Estate Investment,"New York, New York, United States","Annaly Capital Management, Inc. (NYSE:NLY) owns a portfolio of real estate related investments.","121,572",https://www.annaly.com/,$1B to $10B,—,—,,https://www.linkedin.com/company/annaly-capital-management,101-250,"$250,000,000",1997
Ofs Credit Company,https://www.crunchbase.com/organization/ofs-credit-company,"Jul 31, 2025","$34,300,000",Not Started,"Angel Investment, Finance, Financial Services","Chicago, Illinois, United States",OFS Credit Company is an investment company that generates current income and capital appreciation.,"138,883",http://ofscreditcompany.com/,$10M to $50M,—,—,,https://www.linkedin.com/company/ofs-capital-corporation/about/,11-50,"$10,000,000","Jan 1, 1994"
InspireMD,https://www.crunchbase.com/organization/inspiremd-inc,"Jul 31, 2025","$282,132,945",Not Started,"Biopharma, Biotechnology, Health Care, Medical Device","Miami, Florida, United States","InspireMD is a medical device company focusing on the development and commercialization of its proprietary stent system technology, MGuard.","158,600",http://www.inspiremd.com/,$1M to $10M,"OrbiMed, Hercules Capital, Soleus Capital, Marshall Wace, Nantahala Capital Management","LifeSci Capital, Marshall Wace, OrbiMed",https://x.com/InspireMD,https://www.linkedin.com/company/inspiremd,51-100,"$58,000,000",2005
Walker Crips Asset Managers,https://www.crunchbase.com/organization/walker-crips-asset-managers,"Jul 31, 2025","£5,000,000",Not Started,"Finance, Financial Services, Wealth Management","London, England, United Kingdom",Walker Crips Asset Managers provides financial services in the United Kingdom.,"192,389",http://www.wcgplc.co.uk/,$10M to $50M,PhillipCapital,PhillipCapital,https://x.com/walkercrips,https://www.linkedin.com/company/1506042/,101-250,"£5,000,000",1914
Replit,https://www.crunchbase.com/organization/replit,"Jul 30, 2025","$472,020,000",Not Started,"Artificial Intelligence (AI), Cloud Computing, Developer Tools, Information Technology, Software","Foster City, California, United States",Replit is the most secure agentic platform for production-ready apps.,37,https://replit.com/,$100M to $500M,"Andreessen Horowitz, Reach Capital, South Park Commons, Y Combinator, Khosla Ventures","A.Capital Ventures, Andreessen Horowitz, Coatue, Craft Ventures, Prysm Capital, Y Combinator",https://x.com/replit,https://www.linkedin.com/company/repl-it,101-250,"$250,000,000",2016
Nozomi Networks,https://www.crunchbase.com/organization/nozomi-networks,"Jul 30, 2025","$265,999,996",Not Started,"Cyber Security, Information Technology, Internet of Things, Network Security","San Francisco, California, United States","Nozomi Networks offers a cybersecurity platform that protects operational technology, Internet of Things, and cyber‑physical systems.",506,http://nozominetworks.com/,$50M to $100M,"CDP Venture Capital, Lux Capital, Keysight Technologies, Partners Group, Johnson Controls","BloombergNEF, Energize Capital, Johnson Controls, Lux Capital, Notable Capital, Partners Group, Planven Entrepreneur Ventures, Telefónica Innovation Ventures, THI Investments, Triangle Peak Partners",https://x.com/nozominetworks,https://www.linkedin.com/company/nozomi-networks-sa,251-500,—,2013
b.well Connected Health,https://www.crunchbase.com/organization/b-well,"Jul 30, 2025","$118,769,407",Not Started,"Biotechnology, Electronic Health Record (EHR), Health Care, Pharmaceutical","Baltimore, Maryland, United States",B.well Connected Health is a digital health platform that provides individuals with a comprehensive view of their health data.,554,http://icanbwell.com/,$10M to $50M,"Portfolia, Capital Factory, RTI International, Trinity Capital, Keiretsu Capital","HLM Venture Partners, Leavitt Equity Partners, Manthi Nguyen, Startupbootcamp Scale Digital Health Miami, Trinity Capital, UnityPoint Health Ventures",https://x.com/icanbwell,https://www.linkedin.com/company/icanbwell,101-250,"$20,000,000",Jun 2015
Observe,https://www.crunchbase.com/organization/observe-349c,"Jul 30, 2025","$463,000,000",Not Started,"Analytics, Artificial Intelligence (AI), Business Information Systems, Data Integration, Information Technology, SaaS","San Mateo, California, United States",Observe offers an observability cloud solution to accelerate the transformation of troubleshooting applications and resolving incidents.,621,https://www.observeinc.com/,$10M to $50M,"Madrona, Alumni Ventures, Human Capital, Evolution Equity Partners, Sutter Hill Ventures","Madrona, Sutter Hill Ventures",https://x.com/observe_inc,https://www.linkedin.com/company/observe-inc,101-250,"$156,000,000",Sep 2017
Evolv Technology,https://www.crunchbase.com/organization/evolv-technologies,"Jul 30, 2025","$548,319,107",Not Started,"Artificial Intelligence (AI), Intrusion Detection, Machine Learning, Physical Security","Waltham, Massachusetts, United States",Evolv Technology an AI-enabled touchless security screening system that uses digital sensors and artificial intelligence to detect threats.,"1,122",http://www.evolvtechnology.com/,$100M to $500M,"General Catalyst, Lux Capital, OUP (Osage University Partners), DCVC, Eldridge Industries","Lux Capital, MidCap Financial, Silicon Valley Bank, Stanley Ventures",https://x.com/evolvtechnology,https://www.linkedin.com/company/evolv-technology,251-500,"$75,000,000",2013
Verizon,https://www.crunchbase.com/organization/verizon-communications,"Jul 30, 2025","$34,390,830,999",Not Started,"Communications Infrastructure, Internet, Internet of Things, Mobile, Telecommunications","New York, New York, United States",Verizon is a broadband and telecommunications company that provides information and entertainment services.,"1,667",https://www.verizon.com/,$10B+,"NYSERDA, U.S. Department of Defense, ATN International, Maryland Department of Housing and Community Development, Connect Maryland","Connect Maryland, Maryland Department of Housing and Community Development, U.S. Department of Defense",https://x.com/verizon,http://www.linkedin.com/company/verizon,10001+,"€2,000,000,000","Oct 7, 1983"
Hermeus,https://www.crunchbase.com/organization/hermeus,"Jul 30, 2025","$215,955,107",Not Started,"Aerospace, Air Transportation, Infrastructure, Travel","Atlanta, Georgia, United States",Hermeus is developing Mach 5 aircraft to speed up the global transportation network.,"4,031",http://www.hermeus.com/,$1M to $10M,"Khosla Ventures, Founders Fund, Bling Capital, Canaan Partners, Bossa Invest","Canaan Partners, Khosla Ventures, NASA, Sam Altman, United States Air Force",https://x.com/hermeuscorp,https://www.linkedin.com/company/hermeus/,101-250,—,Nov 2018
PlayerZero,https://www.crunchbase.com/organization/playerzero,"Jul 30, 2025","$20,000,000",Not Started,"Artificial Intelligence (AI), Developer Platform, Developer Tools","Atlanta, Georgia, United States",PlayerZero is a software debugging platform that provides agent debugging and code simulation services to enterprises using AI.,"4,251",https://www.playerzero.ai/,$1M to $10M,"Foundation Capital, Guillermo Rauch, Green Bay Ventures, Dylan Field, Drew Houston","Foundation Capital, Green Bay Ventures",https://x.com/goplayerzero,https://www.linkedin.com/company/playerzero,1-10,"$15,000,000","Apr 15, 2019"
Equip Health,https://www.crunchbase.com/organization/equip-health,"Jul 30, 2025","$163,814,249",Not Started,"Health Care, Personal Health, Wellness","San Diego, California, United States",Equip Health provides a virtual eating disorder treatment program designed to assist families recover from eating disorders at home.,"4,350",http://equip.health/,$10M to $50M,"General Catalyst, Y Combinator, Tiger Global Management, Optum Ventures, .406 Ventures","F-Prime, Optum Ventures, TCG",https://x.com/joinequip,https://www.linkedin.com/company/equip-behavioral-health,251-500,"$54,149,339",2019
NuCicer,https://www.crunchbase.com/organization/nucicer,"Jul 30, 2025","$32,262,356",Not Started,"Bioinformatics, Biotechnology, Food and Beverage, Food Processing, Genetics","Davis, California, United States",NuCicer offers high-protein chickpea ingredients with added value in the agri-food system.,"4,585",https://nucicer.com/,$1M to $10M,"The House Fund, Illumina Ventures, Better Ventures, Blue Horizon Corporation, Lever VC","Leaps by Bayer, Lever VC, Rhapsody Venture Partners",,https://www.linkedin.com/company/nucicer,11-50,"$11,500,000",2019
Streamline AI,https://www.crunchbase.com/organization/streamline-ai,"Jul 30, 2025","$11,600,000",Not Started,"Artificial Intelligence (AI), Business Process Automation (BPA), Legal Tech, Software","Burlingame, California, United States","Streamline AI is an AI-powered intake, workflow automation and matter management software purpose-built for legal teams.","7,504",https://www.streamline.ai/,$1M to $10M,"Ridge Ventures, Tribeca Venture Partners, Operator Partners, Scribble Ventures, Oceans","Blumberg Capital, Oceans",,https://www.linkedin.com/company/42813590,11-50,"$8,600,000","Apr 29, 2020"
SIDES,https://www.crunchbase.com/organization/simplydelivery,"Jul 30, 2025","€20,000,000",Not Started,"Apps, Cloud Computing, Delivery Service, Point of Sale, Software","Berlin, Berlin, Germany","SIDES is a software development firm that provides cloud-based solutions for restaurant chains, ghost kitchens, and individual businesses.","8,875",https://www.get-sides.de/,$1M to $10M,"Fortino Capital, Cusp Capital, Maximilian Rowoldt, Christian Winter",Cusp Capital,,https://www.linkedin.com/company/simplydelivery/,51-100,"€10,000,000",2014
Arcee.ai,https://www.crunchbase.com/organization/arcee-ai,"Jul 30, 2025","$29,500,000",Not Started,"Artificial Intelligence (AI), Generative AI, Intelligent Systems, Machine Learning","San Francisco, California, United States",Arcee.ai develops small language models to automate workflows that improve efficiency and scalability in businesses.,"9,444",https://arcee.ai/,$1M to $10M,"Emergence Capital, Long Journey Ventures, Hitachi Ventures, Flybridge, Samsung NEXT","Emergence Capital, M12 - Microsoft's Venture Fund, Prosperity7 Ventures",,https://www.linkedin.com/company/arcee-ai,11-50,—,Feb 2023
Blind,https://www.crunchbase.com/organization/teamblind,"Jul 30, 2025","$71,332,278",Not Started,"Apps, Communities, Messaging, Private Social Networking","San Francisco, California, United States",Blind is an anonymous workplace network where verified professionals connect to discuss what matters most.,"9,704",https://www.teamblind.com/,$10M to $50M,"Cisco Investments, Storm Ventures, Pavilion Capital, SBVA, Global Brain Corporation","DCM Ventures, Mainstreet Investment, SBVA",https://x.com/teamblind,https://www.linkedin.com/company/teamblind/,51-100,"$468,351","May 30, 2013"
FloVision Solutions,https://www.crunchbase.com/organization/flowaste,"Jul 30, 2025","$10,070,000",Not Started,"Analytics, Food and Beverage, Machine Learning, Software, Waste Management","South Bend, Indiana, United States","FloVision Solutions is a food analytic platform that optimizes supplier comparative analysis, meal performance, and food wastage.","9,909",https://flovisionsolutions.co/,$1M to $10M,"Insight Partners, Plug and Play, Rockstart, SOSV, Serra Ventures","gbeta, Insight Partners, Plug and Play, Underdog Labs",,https://www.linkedin.com/company/flovisionsolutions/,1-10,"$8,700,000",2020
Conversion,https://www.crunchbase.com/organization/styleai-d090,"Jul 30, 2025","$30,000,000",Not Started,"Artificial Intelligence (AI), Generative AI, Productivity Tools","San Francisco, California, United States","Conversion offers AI tools for automating ad campaigns and website creation, including Adwin for ads and Crafta for websites.","12,732",https://conversion.ai/,$1M to $10M,"Antler, HOF Capital, Abstract, True Ventures, Rough Draft Ventures",Abstract,https://x.com/usestyle_ai,https://www.linkedin.com/company/usestyleai,11-50,"$28,000,000",2020
C8 Health,https://www.crunchbase.com/organization/c8-health,"Jul 30, 2025","$18,000,000",Not Started,"Collaboration, Health Care, Hospital, Medical","San Francisco, California, United States",C8 Health provides cloud service for front healthcare workers that allows them to offer better healthcare services.,"13,834",https://c8health.com/,—,"Vertex Ventures Israel, Team8, 10D, Andrej Steinberg","10D, Team8, Vertex Ventures Israel",,https://www.linkedin.com/company/c8health/,11-50,"$12,000,000",2021
Legion Security,https://www.crunchbase.com/organization/legion-security,"Jul 30, 2025","$38,000,000",Not Started,"Artificial Intelligence (AI), Information Technology, Internet","New City, New York, United States",Legion presents an AI SOC companion browser extension that enables scalable automation using in-house knowledge.,"14,822",https://www.legionsecurity.ai/,—,"Accel, Coatue, Picture Capital","Accel, Coatue, Picture Capital",,https://www.linkedin.com/company/legion-security-ai,11-50,"$38,000,000",2024
Xoople,https://www.crunchbase.com/organization/xoople,"Jul 30, 2025","€34,000,000",Not Started,"Architecture, B2B, Information Services, Intelligent Systems","Madrid, Madrid, Spain",Xoople is an intelligence company that supports climate initiatives with real-time information for informed decision-making.,"17,332",https://www.xoople.com/,$1M to $10M,"Centre for the Development of Industrial Technology (CDTI), Buenavista Equity Partners, CDTI Innovación's INNVIERTE program, AXIS Participaciones Empresariales, Spanish Space Agency",Centre for the Development of Industrial Technology (CDTI),,https://www.linkedin.com/company/xoople/,11-50,"€22,000,000",2019
Raise Robotics,https://www.crunchbase.com/organization/raise-robotics,"Jul 30, 2025","$13,699,997",Not Started,"Construction, Robotics","San Francisco, California, United States","Raise Robotics develops robotic systems for construction that perform layout, drilling, and fastening tasks.","17,597",http://www.raiserobotics.ai/,$1M to $10M,"MaC Venture Capital, Zacua Ventures, Union Labs Ventures, Cybernetix Ventures, Berkeley SkyDeck Fund",MaC Venture Capital,,https://www.linkedin.com/company/raise-robotics,1-10,"$7,750,000",Oct 2021
Rein Therapeutics,https://www.crunchbase.com/organization/rein-therapeutics,"Jul 30, 2025","$270,212,894",Not Started,"Biopharma, Biotechnology, Health Care, Therapeutics","Austin, Texas, United States",Rein Therapeutics is a biopharmaceutical company that is developing novel medicines for better treatment of patients.,"17,710",https://www.reintx.com/,$1M to $10M,"SR One, Apple Tree Partners, Acorn Bioventures, Biotechnology Value Fund, Bios Partners","Aju IB Investment, Bios Partners, Excel Venture Management, Nantahala Capital Management, SR One, Yorkville Advisors",https://x.com/Rein_Tx,https://www.linkedin.com/company/rein-therapeutics/,11-50,"$21,000,000",2001
Retab,https://www.crunchbase.com/organization/cube-ai,"Jul 30, 2025","$6,928,458",Not Started,"Artificial Intelligence (AI), Developer Platform, Software","Paris, Ile-de-France, France","Retab is a developer platform that provides data extraction from any document format, including tables, forms, invoices, and reports.","18,008",https://www.retab.com/,—,"Bpifrance, Entrepreneurs First, K5 Global, VentureFriends, Kima Ventures",VentureFriends,https://x.com/retabdev,https://www.linkedin.com/company/retab-ai,1-10,"€3,000,000",2023
Due,https://www.crunchbase.com/organization/due-2397,"Jul 30, 2025","$7,318,596",Not Started,"Blockchain, Financial Services, Payments","London, England, United Kingdom",Due is a Global Stablecoin Payments platform.,"18,081",https://www.opendue.com/,—,"Speedinvest, Fabric Ventures, BlockTower Capital, Semantic Ventures, Strobe Ventures","Fabric Ventures, Semantic Ventures, Speedinvest",https://x.com/due_network,https://www.linkedin.com/company/due-network/,11-50,"$4,000,000",Sep 2022
Quarero Robotics,https://www.crunchbase.com/organization/quarero-robotics,"Jul 30, 2025","CHF5,000,000",Not Started,"Artificial Intelligence (AI), Manufacturing, Robotics","Zug, Zug, Switzerland","Quarero Robotics develops AI-driven autonomous security robots for corporate, industrial, and government applications.","20,064",https://quarerorobotics.com/,—,—,—,,https://www.linkedin.com/company/quarero-robotics/,51-100,"CHF5,000,000",2021
Still Bright,https://www.crunchbase.com/organization/still-bright,"Jul 30, 2025","$18,700,000",Not Started,"Energy, Power Grid, Renewable Energy","Newark, Delaware, United States","Still Bright has discovered transformative reaction chemistry to enable the rapid, clean, and complete recovery of copper.","21,086",https://www.stillbright.co/,—,"Breakthrough Energy Ventures, SOSV, Material Impact, Azolla Ventures, Impact Science Ventures","Breakthrough Energy Ventures, Material Impact, SOSV, Third Derivative",,,1-10,"$18,700,000",2022
BlueWave,https://www.crunchbase.com/organization/bluewave-bc3c,"Jul 30, 2025","$456,200,000",Not Started,"Energy, Energy Storage, Renewable Energy, Solar","Boston, Massachusetts, United States",BlueWave is to protect our planet by transforming access to renewable energy.,"23,338",https://bluewave.energy/,—,"U.S. Bancorp, National Bank of Canada, KeyBank, City National Bank, First American Equipment Finance","City National Bank, First American Equipment Finance, KeyBank, National Bank of Canada, U.S. Bancorp",https://x.com/bluewavesolar,https://www.linkedin.com/company/bluewavesolar/,101-250,"$247,000,000",2010
North Pole Security,https://www.crunchbase.com/organization/north-pole-security,"Jul 30, 2025","$8,000,000",Not Started,"Computer, Cyber Security","Brooklyn, New York, United States",North Pole Security provides endpoint protection for macOS. It ensures the security of computers and networks.,"23,455",https://northpole.security/,—,"Andreessen Horowitz, Royal Hansen",Andreessen Horowitz,,https://www.linkedin.com/company/north-pole-security/,1-10,"$4,000,000",2024
Manifold Labs,https://www.crunchbase.com/organization/manifold-labs,"Jul 30, 2025","$10,500,000",Not Started,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Robotics","Austin, Texas, United States",Manifold Labs is a decentralized AI infrastructure company.,"25,061",https://www.manifold.inc/,—,"Digital Currency Group, Logan Kilpatrick, Tobias Lütke, Ram Shriram, OSS Capital L.P.",OSS Capital L.P.,https://x.com/manifoldlabs,https://www.linkedin.com/company/manifoldlabs/,11-50,"$10,500,000",2001
Hycamite TCD Technologies,https://www.crunchbase.com/organization/hycamite-tcd-technologies,"Jul 30, 2025","€79,000,000",Not Started,Renewable Energy,"Kokkola, Western Finland, Finland",Hycamite TCD Technologies is a privately-owned company that commercializes technology developed by several European universities.,"29,535",https://hycamite.com/,—,"MOL PLUS, Stephen Industries, Sojitz, Turret Oy, Finnish Climate Fund","CMA CGM Pulse, Finnish Climate Fund, Sojitz",https://x.com/Hycamite,https://www.linkedin.com/company/hycamite-ltd/,51-100,—,2020
DSD Renewables,https://www.crunchbase.com/organization/distributed-solar-development,"Jul 30, 2025","$1,663,000,000",Not Started,"Energy, Renewable Energy, Solar","San Francisco, California, United States","DSD Renewables is a renewable energy solutions company that develops, constructs, and operates renewable energy projects.","31,121",https://dsdrenewables.com/,$100M to $500M,"Bank of America, Ares Management, Morgan Stanley, First Citizens Bank, Silicon Valley Bank","Ares Management, Bank of America, Cox Enterprises, Credit Suisse, Fifth Third Bank, Morgan Stanley, Silicon Valley Bank, US Bank",,https://www.linkedin.com/company/distributed-solar-development,251-500,"$238,000,000",2019
