Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
xMoney,https://www.crunchbase.com/organization/xmoney,"Sep 30, 2025","$21,500,000",Not Started,"Finance, Financial Services, Information Technology, Internet, Payments","Braga, Braga, Portugal",xMoney is a crypto-enabled payment platform offering secure transactions and purchase protection.,"20,200",https://www.xmoney.com/,—,"MultiversX, Sui Foundation",Sui Foundation,https://x.com/xMoney_com,https://www.linkedin.com/company/xmoney-payments,11-50,"$21,500,000",2017
StratifAI,https://www.crunchbase.com/organization/stratifai,"Sep 30, 2025","€14,000,000",Not Started,"Artificial Intelligence (AI), Health Care, Oncology","Berlin, Berlin, Germany",Precision oncology company developing the next generation of biomarkers to advance cancer diagnostics with multimodal AI Platform Polaris™.,"21,354",https://stratifai.com/,—,"Alven, Picus Capital, Debiopharm Group, MultiplexDX, Heliad AG","Alven, DayOne accelerator, MultiplexDX, Neulogy Ventures, Picus Capital",,https://www.linkedin.com/company/stratifai,11-50,"€12,500,000",2023
Adpipe,https://www.crunchbase.com/organization/adpipe,"Sep 30, 2025","$21,000,000",Not Started,"Marketing, Online Forums, Software, Video Advertising, Video Editing","Athens, Georgia, United States","Adpipe is a motion-first marketing platform that personalizes, humanizes, and localizes existing customers' brands.","21,952",https://adpipe.com/,$10M to $50M,"Engage, Atlanta Ventures, LGVP, Emery Wells, Tom Noonan","Atlanta Ventures, LGVP, Tom Noonan",,https://www.linkedin.com/company/tryadpipe/,11-50,"$12,000,000",2021
Crane Co,https://www.crunchbase.com/organization/crane,"Sep 30, 2025","$3,450,000,000",Not Started,"Aerospace, Electronics, Industrial, Manufacturing","Stamford, Connecticut, United States",Crane Co is a manufacturing of engineered industrial products.,"22,657",http://www.craneco.com/index.html,$1B to $10B,—,—,https://x.com/cranecompany,https://www.linkedin.com/company/crane-co-,5001-10000,"$1,800,000,000","Jul 4, 1855"
WaterBridge Resources,https://www.crunchbase.com/organization/waterbridge-resources,"Sep 30, 2025","$1,825,000,000",Not Started,"Energy, Infrastructure, Oil and Gas","Houston, Texas, United States","A midstream development company focused on developing, acquiring and operating flowback and produced water infrastructure","22,883",http://h2obridge.com/,$500M to $1B,"GIC, Five Point Energy","Five Point Energy, GIC",,https://www.linkedin.com/company/waterbridge-resources-llc/,251-500,"$1,425,000,000",2015
Lantern Pharma,https://www.crunchbase.com/organization/lantern-pharma,"Sep 30, 2025","$96,603,394",Not Started,"Artificial Intelligence (AI), Biopharma, Biotechnology, Oncology, Pharmaceutical, Therapeutics","Dallas, Texas, United States","Lantern Pharma is a clinical stage biopharma company developing precision oncology therapies leveraging A.I., machine learning, and genomics","23,436",http://www.lanternpharma.com/,$1M to $10M,"Bios Partners, Health Wildcatters, Green Park & Golf Ventures",Bios Partners,https://x.com/lanternpharma,https://www.linkedin.com/company/6448846/,11-50,"$1,623,394",2013
Clinical Laserthermia Systems,https://www.crunchbase.com/organization/clinical-laserthermia-systems,"Sep 30, 2025","$6,643,193",Not Started,"Biotechnology, Laser, Medical Device, Therapeutics","Lund, Skane Lan, Sweden",Clinical Laserthermia Systems develops and markets the TRANBERG®|Thermal Therapy System for heat-induced immunotherapy.,"23,770",https://clinicallaser.se/,$1M to $10M,EISMEA,EISMEA,,https://www.linkedin.com/company/clinical-laserthermia-systems-ab-clsb-,11-50,"SEK20,900,000",2006
AdaptX,https://www.crunchbase.com/organization/mdmetrix,"Sep 30, 2025","$23,608,485",Not Started,"Analytics, Artificial Intelligence (AI), Health Care, Hospital, Medical","Seattle, Washington, United States",AdaptX is a clinical management platform that delivers analytics and AI to hospitals and surgery centers.,"24,632",http://www.adaptx.com/,$50M to $100M,"Alumni Ventures, Founders' Co-op, Fortson VC, Memorial Hermann Foundation, Green D Ventures","Cercano Management, Founders' Co-op, Vulcan Capital",https://x.com/adaptxclinical,https://www.linkedin.com/company/adaptxclinical,51-100,"$2,663,999",2016
Talus Network,https://www.crunchbase.com/organization/talus-network,"Sep 30, 2025","$19,000,000",Not Started,"Artificial Intelligence (AI), Blockchain","Los Angeles, California, United States",Talus Network is an innovative blockchain platform that aims to decentralize artificial intelligence.,"24,798",https://talus.network/,$1M to $10M,"dao5, Polychain, Sui Foundation, Inception Capital, WAGMI Ventures","Polychain, Sui Foundation, The Walrus Foundation",,,1-10,"$10,000,000",2023
Electroflow Technologies,https://www.crunchbase.com/organization/electroflow-technologies,"Sep 30, 2025","$12,822,999",Not Started,"Chemical, Chemical Engineering, Manufacturing","San Bruno, California, United States",Electroflow Technologies is a chemical manufacturing company that specializes in developing battery materials for energy abundance.,"26,732",https://www.eflowtech.com/,—,"Union Square Ventures, Voyager Ventures, Fifty Years, Harpoon","Union Square Ventures, Voyager Ventures",,https://www.linkedin.com/company/eflowtech/,1-10,"$12,822,999",2023
Ocular Therapeutix,https://www.crunchbase.com/organization/ocular-therapeutix,"Sep 30, 2025","$1,186,510,836",Not Started,"Biotechnology, Health Care, Medical Device","Bedford, Massachusetts, United States",Ocular Therapeutix develops and commercializes ophthalmic therapeutic products by using hydrogel technology.,"28,001",http://www.ocutx.com/,$50M to $100M,"TCG Crossover, Polaris Partners, Perceptive Advisors, SV Health Investors, Great Point Partners","Ascension Ventures, Polaris Partners",https://x.com/ocutx,https://www.linkedin.com/company/ocular-therapeutix-inc/,251-500,"$475,000,000",2006
AiM Medical Robotics,https://www.crunchbase.com/organization/aim-medical-robotics,"Sep 30, 2025","$11,500,000",Not Started,"Biotechnology, Life Science, Medical Device, Neuroscience, Robotics","Worcester, Massachusetts, United States",AiM Medical Robotics is a biotechnology company developing a robotic system for use in neurosurgical procedures.,"29,880",https://aimmedicalrobotics.com/,Less than $1M,"IQ Capital, Worcester Polytechnic Institute, Angel Star Ventures, Cancer Research Horizons, New York Angels","1540 Ventures, IQ Capital, Sontag Family Trust, Surrey Capital Partners",,https://www.linkedin.com/company/aim-medical-robotics,11-50,"$8,100,000",2018
Ashland Place Finance,https://www.crunchbase.com/organization/ashland-place-finance,"Sep 30, 2025","$414,400,000",Not Started,"Aerospace, Finance, Information Technology","New York, New York, United States",Ashland Place Finance is an investment firm that offers innovative financing solutions to the commercial aerospace industry.,"30,694",https://www.ashlandplace.com/,$1M to $10M,—,—,,,1-10,"$414,400,000",2021
Mondoo,https://www.crunchbase.com/organization/mondoo,"Sep 30, 2025","$32,500,000",Not Started,"Cloud Security, Information Technology, Software","San Francisco, California, United States","Mondoo is an exposure management platform that identifies, prioritizes, and addresses vulnerabilities and misconfigurations.","33,109",https://mondoo.com/,$1M to $10M,"Atomico, HV Capital, Firstminute Capital, System.One, T.Capital","Atomico, HV Capital",https://x.com/mondoohq,https://www.linkedin.com/company/mondoo/,11-50,"$17,500,000",2020
BeSound,https://www.crunchbase.com/organization/besound-f3c5,"Sep 30, 2025","$6,800,000",Not Started,"Health Care, Medical, Wellness","Los Angeles, California, United States","BeSound provides mammograms, screening and biopsy services to help the women to detect cancers earlier.","34,164",https://www.besoundbreast.com/,—,"Lux Capital, Mana Ventures, Kindred Ventures, Muse Capital, Overwater Ventures","Kindred Ventures, Muse Capital, Overwater Ventures",,https://www.linkedin.com/company/besoundbreast/,1-10,"$6,800,000",2024
Change Foods,https://www.crunchbase.com/organization/change-foods,"Sep 30, 2025","$20,627,400",Not Started,"Biotechnology, Consumer Goods, Food and Beverage, Food Processing, Sustainability","Palo Alto, California, United States",Change Foods is a food-tech company developing animal-free cheese and dairy products.,"34,545",https://www.changefoods.com/,$1M to $10M,"Plug and Play, GGF, Blue Horizon Corporation, Canaccord Genuity Group, Better Bite Ventures","GGF, Route 66 Ventures",https://x.com/change_foods,https://www.linkedin.com/company/change-foods/,11-50,—,"May 6, 2020"
Reactional Music,https://www.crunchbase.com/organization/reactional-music,"Sep 30, 2025","€7,122,000",Not Started,"Gaming, Music, PC Games, Video Games","Stockholm, Stockholms Lan, Sweden","Reactional Music is the established category leader for next-gen interactive music & music personalisation in games, automotive & beyond","35,211",https://reactionalmusic.com/,Less than $1M,"Almi Invest, Butterfly Ventures, Sting, Propel Capital, Amanotes","Amanotes, Butterfly Ventures, Sting",https://x.com/reactionalmusic,https://www.linkedin.com/company/reactionalmusic/,11-50,"€1,262,000",2022
Newtek Merchant Solutions,https://www.crunchbase.com/organization/newtek-merchant-solutions,"Sep 30, 2025","$95,000,000",Not Started,"Financial Services, FinTech, Payments","New York, New York, United States",Newtek Merchant Solutions is a payment processing company that provides a range of services including credit card processing etc.,"35,670",https://www.newtekone.com/newtek-payments/,—,Goldman Sachs Alternatives,Goldman Sachs Alternatives,,https://www.linkedin.com/company/newtek-merchant-solutions-llc/,51-100,"$95,000,000",2000
OPT Industries,https://www.crunchbase.com/organization/opt-industries,"Sep 30, 2025","$15,000,000",Not Started,Manufacturing,"Cambridge, Massachusetts, United States","OPT Industries is an advanced digital manufacturing suite, specializing in designing and mass-producing consumer products.","35,878",https://optindustries.com/,$1M to $10M,"Gaingels, E14 Fund, Crosslink Capital, Northpond Ventures, GRIDS Capital",Northpond Ventures,,https://www.linkedin.com/company/optindustries/,51-100,—,2019
Ascend Wellness,https://www.crunchbase.com/organization/ascend-wellness,"Sep 30, 2025","$825,545,000",Not Started,"Agriculture, Cannabis, Farming","Boston, Massachusetts, United States",Ascend Wellness is cannabis operator that owns and operates cultivation facilities to provide easy and accessible products.,"36,703",https://www.awholdings.com/,$500M to $1B,"Poseidon Asset Management, Salveo Capital, CFBank, ATB Capital Markets, Seaport Global Securities","CFBank, JM10 Partners, Poseidon Asset Management, Salveo Capital, Seaport Global Securities, Shire Capital Advisors, Three Bays Capital",,https://www.linkedin.com/company/ascendwellnessholdings/,1001-5000,"$9,345,000",2018
Rainwalk Technology,https://www.crunchbase.com/organization/rainwalk-technology,"Sep 30, 2025","$7,666,930",Not Started,"FinTech, Insurance, InsurTech, Pet, SaaS","Columbia, South Carolina, United States",Rainwalk is an embedded pet health insurance company focused on the Animal Health and Employee Benefits spaces,"36,782",https://rainwalk.io/,$1M to $10M,"Techstars, South Carolina Research Authority, ManchesterStory Group, Insurtech Gateway, SC Launch, Inc.","ManchesterStory Group, SC Launch, Inc., South Carolina Research Authority, Techstars",,https://www.linkedin.com/company/rainwalk,11-50,"$300,000","Sep 30, 2018"
Carnival Corporation,https://www.crunchbase.com/organization/carnival-corporation,"Sep 30, 2025","$19,491,674,409",Not Started,"Leisure, Tourism, Travel","Miami, Florida, United States",Carnival Corporation is a cruise company providing travelers with vacation experiences.,"37,169",http://carnivalcorp.com/,$10B+,Public Investment Fund,Public Investment Fund,https://x.com/carnivalplc,https://www.linkedin.com/company/carnival-corporation,10001+,"$1,250,000,000",1972
Enact,https://www.crunchbase.com/organization/enact-1013,"Sep 30, 2025","$1,185,000,000",Not Started,Insurance,"Raleigh, North Carolina, United States",Enact is a private mortgage insurance company.,"37,406",https://enactmi.com/,$1B to $10B,—,—,https://x.com/EnactMI,https://www.linkedin.com/company/enact-mortgage-insurance/,251-500,"$435,000,000",1981
Libertify,https://www.crunchbase.com/organization/libertify,"Sep 30, 2025","€9,650,000",Not Started,"Artificial Intelligence (AI), B2B, Marketing Automation, SaaS, Sales Enablement","Paris, Ile-de-France, France","The first platform purpose-built to transform complex documents into engaging, interactive experiences - ensuring critical content is seen.","37,801",https://www.libertify.com/,$1M to $10M,"Laurion Capital Management, Angels Family Offices",Laurion Capital Management,https://x.com/Libertify_,https://www.linkedin.com/company/libertyfi/,11-50,"€2,000,000","Jan 10, 2021"
Datacenter United,https://www.crunchbase.com/organization/datacenter-united,"Sep 30, 2025","€120,000,000",Not Started,"Database, Data Center, Telecommunications","Antwerp, Antwerpen, Belgium","Datacenter United is a telecommunications firm that offers data centers, migration, structured cabling, and workplace recovery services.","44,217",https://datacenterunited.com/,$1M to $10M,"NIBC Bank, Belfius Bank, DNB",—,https://x.com/datacenter_utd,https://www.linkedin.com/company/datacenter-united/,11-50,"€120,000,000",2010
HyET Solaris,https://www.crunchbase.com/organization/hyet-solaris,"Sep 30, 2025","€60,000,000",Not Started,"Energy, Energy Efficiency, Sustainability","Arnhem, Gelderland, The Netherlands","HyET Solaris is a sustainable firm that produces power foils at a lower cost, which is cheaper than the PV panels.","45,352",https://hyetsolaris.com/,—,"Abbeydale Partners, Aequitas Carbon","Abbeydale Partners, Aequitas Carbon",,https://www.linkedin.com/company/hyet-solaris/,1-10,"€60,000,000",2008
IdentifySensors,https://www.crunchbase.com/organization/identifysensors,"Sep 30, 2025","$20,112,142",Not Started,"Chemical, Nanotechnology, Semiconductor","Beachwood, Ohio, United States",IdentifySensors builds a platform for nanosensor applications that integrates with the Internet of Things (IoT).,"46,971",https://www.identifysensors.com/,Less than $1M,—,—,,https://www.linkedin.com/company/identifysensors,11-50,"$112,142",2020
Bit Digital,https://www.crunchbase.com/organization/bit-digital,"Sep 30, 2025","$455,400,000",Not Started,Bitcoin,"Flushing, New York, United States",Bit Digital is a bitcoin company dedicated to integrating resources globally for bitcoin and bitcoin mining.,"48,660",https://bit-digital.com/#,$100M to $500M,—,—,,https://www.linkedin.com/company/bit-digital/about/,51-100,"$135,000,000",Nov 2015
Simplifya,https://www.crunchbase.com/organization/simplifya,"Sep 30, 2025","$9,620,891",Not Started,"Cannabis, Compliance, Consulting, Information Technology, Mobile, Mobile Apps, SaaS, Software","Denver, Colorado, United States",Simplifya is a SaaS company that offers an operational compliance software for the cannabis industry.,"49,717",https://www.simplifya.com/,$1M to $10M,"Merida Capital Holdings, ITWH, Blue Zone Wealth Advisors","ITWH, Merida Capital Holdings",https://x.com/simplifya1,https://www.linkedin.com/company/7956157/,11-50,"$2,000,000",2016
Azak,https://www.crunchbase.com/organization/azak,"Sep 30, 2025","$7,474,972",Not Started,"Automotive, Electric Vehicle, Manufacturing","Denver, Colorado, United States",Azak is an electric modular mobility platform that offers full drive systems embedded within vehicle wheels.,"50,939",https://azak.co/,$1M to $10M,—,—,,https://www.linkedin.com/company/azak-inc/,11-50,"$7,474,972",2022
Oneglobal Broking,https://www.crunchbase.com/organization/oneglobal-broking,"Sep 30, 2025","£10,000,000",Not Started,"Financial Services, Insurance, Professional Services","London, England, United Kingdom",Oneglobal Broking is a commercial insurance and reinsurance brokerage firm.,"53,202",https://www.oneglobalbroking.com/,$10M to $50M,BP Marsh & Partners,BP Marsh & Partners,https://x.com/ogbroking,https://www.linkedin.com/company/one-global-broking,51-100,"£10,000,000",1992
One Stop Systems,https://www.crunchbase.com/organization/one-stop-systems,"Sep 30, 2025","$12,500,000",Not Started,"Cloud Computing, Electronics, Manufacturing","Escondido, California, United States",One Stop Systems (OSS) designs and manufactures high performance computing systems that revolutionize the data center .,"56,114",http://www.onestopsystems.com/,$50M to $100M,TCA Venture Group,—,https://x.com/_onestopsystems,https://www.linkedin.com/company/one-stop-systems,101-250,"$12,500,000",1998
General Enterprise Ventures,https://www.crunchbase.com/organization/general-enterprise-ventures,"Sep 30, 2025","$6,314,062",Not Started,"Business Development, Finance, Financial Services","Cheyenne, Wyoming, United States",General Enterprise Ventures provides mergers and acquisitions of new and available technology.,"56,282",https://generalenterpriseventures.com/,$1M to $10M,"BoltRock Holdings, Ted Ralston, Andrew Hotsko, Steve Conboy, Wes Bolsen",—,,,1-10,"$6,314,062",1990
Omega Healthcare Investors,https://www.crunchbase.com/organization/omega-healthcare-investors,"Sep 30, 2025","$4,000,000,000",Not Started,"Building Material, Financial Services, Health Care, Real Estate","Hunt Valley, Maryland, United States",Omega Healthcare Investors support the goals of skilled nursing and assisted living facility operators with financing and capital.,"63,779",http://www.omegahealthcare.com/,$500M to $1B,"Synovus, Stifel Bank & Trust, Land Bank of Taiwan",—,,https://www.linkedin.com/company/omega-healthcare-investors/,51-100,"$2,300,000,000",1992
The Toro,https://www.crunchbase.com/organization/the-toro-company,"Sep 30, 2025","$200,320,560",Not Started,"Agriculture, Manufacturing, Real Estate, Service Industry","Minneapolis, Minnesota, United States","The Toro is a worldwide provider of innovative turf, landscape, rental and construction equipment.","65,513",http://www.toro.com/,$1B to $10B,NYSERDA,—,https://x.com/thetorocompany,https://www.linkedin.com/company-beta/8419,5001-10000,"$200,000,000",1974
Standard Premium Finance,https://www.crunchbase.com/organization/standard-premium-finance,"Sep 30, 2025","$75,462,500",Not Started,"Finance, Financial Services, Insurance, Wealth Management","Miami, Florida, United States",Standard Premium Finance provides investment and insurance services to individuals and businesses.,"66,097",https://www.standardpremium.com/,$10M to $50M,"Cadence Bank, First Horizon Bank, Flagstar Financial",First Horizon Bank,,https://www.linkedin.com/company/standard-premium-finance-management-corporation,11-50,"$75,000,000",2010
iNGage,https://www.crunchbase.com/organization/ingage-sas,"Sep 30, 2025","€6,000,000",Not Started,"Manufacturing, Semiconductor, Sensor","Grenoble, Rhone-Alpes, France",iNGage pushes the boundaries of high-performance inertial MEMS navigation sensors for autonomous mobility.,"68,254",https://www.ingage-mems.com/,—,"Supernova Invest, 360 Capital, BNP Paribas Développement, Crédit Agricole Alpes Development, CEA Investissement","360 Capital, Supernova Invest",,https://www.linkedin.com/company/ingage-sas/,1-10,"€6,000,000",2025
Collect+,https://www.crunchbase.com/organization/collect-044d,"Sep 30, 2025","£43,900,000",Not Started,"Logistics, Supply Chain Management, Transportation","Welwyn Garden City, Hertford, United Kingdom","Collect+ is a network of outlets that includes thousands of supermarkets, forecourts, convenience stores, and newsagents.","69,620",https://www.collectplus.co.uk/,—,"International Distribution Services, PayPoint",—,,https://www.linkedin.com/company/collectplus/,251-500,"£43,900,000",2009
Sabadell Consumer Finance,https://www.crunchbase.com/organization/sabadell-consumer-finance,"Sep 30, 2025","€750,000,000",Not Started,"Banking, Customer Service","Sabadell, Catalonia, Spain",Sabadell Consumer Finance is a company specializing in consumer finance and is wholly owned by Banco Sabadell.,"70,810",https://www.sabadellconsumer.com/cs/Satellite/BSFincom/,—,—,—,,https://www.linkedin.com/company/sabadellconsumerfinance/,51-100,"€750,000,000",2004
Pennybyrn,https://www.crunchbase.com/organization/pennybyrn,"Sep 30, 2025","$41,710,000",Not Started,"Elder Care, Health Care, Nursing and Residential Care","High Point, North Carolina, United States","Pennybyrn is an organization that provides independent living, assisted care, skilled nursing and memory care services.","72,053",https://www.pennybyrnliving.org/,$10M to $50M,Ziegler,Ziegler,https://x.com/Pennybyrn,https://www.linkedin.com/company/pennybyrn,251-500,"$41,710,000",1947
BTCS,https://www.crunchbase.com/organization/btcs,"Sep 30, 2025","$77,450,000",Not Started,"Bitcoin, Blockchain, Information Technology","Silver Spring, Maryland, United States",BTCS is an early mover in the blockchain and digital currency ecosystems focused on digital assets and blockchain technologies.,"77,175",http://www.btcs.com/,$1M to $10M,"Aave, ATW Partners, Cavalry Fund, Charles Allen","Aave, ATW Partners, Cavalry Fund",https://x.com/bitcoinshopus,https://www.linkedin.com/company/bitcoinshop-us,1-10,"$56,500,000","Jun 20, 2013"
Enanta Pharmaceuticals,https://www.crunchbase.com/organization/enanta-pharmaceuticals,"Sep 30, 2025","$159,350,000",Not Started,"Biotechnology, Health Care, Pharmaceutical","Watertown, Massachusetts, United States","Enanta Pharmaceuticals is an R&D company discovers, develops and promotes of small molecule drugs in the areas of anti-infective.","77,672",http://www.enanta.com/,$50M to $100M,"Advent International, Omega Funds, Bioventures Investors, Thuja Capital, NIBC Bank","Oxford Bioscience Partners, Techno Venture Management, Thuja Capital",https://x.com/EnantaPharma,http://www.linkedin.com/company/enanta-pharmaceuticals,101-250,"$74,750,000",1998
Stream BioEnergy,https://www.crunchbase.com/organization/stream-bioenergy,"Sep 30, 2025","£60,050,000",Not Started,"Oil and Gas, Waste Management","Dublin, Dublin, Ireland",Stream BioEnergy is a developer and operator of anaerobic digestion plants with the strategy of building the leading biogas plants.p,"81,173",https://streambioenergy.ie/,—,"Pioneer Point Partners, Department of Agriculture, Environment and Rural Affairs","Department of Agriculture, Environment and Rural Affairs",,https://www.linkedin.com/company/stream-bioenergy/,11-50,"£50,000",2009
Hologen Neuro AI,https://www.crunchbase.com/organization/hologen-neuro-ai,"Sep 30, 2025","$30,000,000",Not Started,"Artificial Intelligence (AI), Medical","London, England, United Kingdom",Hologen Neuro AI is joint venture between MeiraGTx and Hologen for development of AAV-GAD.,"81,660",—,—,MeiraGTx,MeiraGTx,,,—,"$30,000,000","Feb 1, 2025"
Steak 'n Shake,https://www.crunchbase.com/organization/steak-n-shake,"Sep 30, 2025","$225,000,000",Not Started,"E-Commerce, Food and Beverage, Food Delivery, Restaurants","Indianapolis, Indiana, United States","Steak 'n Shake is a restaurant chain and online food ordering platform that offers burgers, shakes and catering services.","93,454",https://www.steaknshake.com/,$500M to $1B,—,—,https://x.com/steaknshake,https://www.linkedin.com/company/steak-n-shake/,10001+,"$225,000,000",Feb 1934
Howden Group Holdings,https://www.crunchbase.com/organization/hyperion-insurance-group,"Sep 30, 2025","$2,900,090,000",Not Started,"Auto Insurance, Database, Finance, Insurance, Retail, Wholesale","London, England, United Kingdom",Howden Group Holdings is an international insurance intermediary group with insurance broking and underwriting agency arms.,"98,980",https://www.howdengroupholdings.com/,$1B to $10B,"General Atlantic, La Caisse, Hg, 3i Group, UK Space Agency","3i Group, General Atlantic, Hg, La Caisse, UK Space Agency",,https://www.linkedin.com/company/howden-group-holdings,10001+,—,1994
NPEX,https://www.crunchbase.com/organization/npex,"Sep 30, 2025","€5,350,000",Not Started,"Finance, Financial Services, FinTech","Utrecht, Utrecht, The Netherlands",NPEX offers a secure platform that enables companies and investors to trade securities.,"99,462",http://www.npex.nl/,$1M to $10M,"Inkef, Peak, Icecat, Icecat Capital, Paerel Investment","Icecat Capital, Paerel Investment",https://x.com/npex,https://www.linkedin.com/company/npex,11-50,—,"Feb 2, 2009"
Xos Trucks,https://www.crunchbase.com/organization/xos-trucks,"Sep 30, 2025","$367,400,000",Not Started,"Business Development, Electric Vehicle, Finance, Manufacturing, Railroad, Transportation","Los Angeles, California, United States",Xos Trucks specializes in the field of manufacturing fully electric commercial vehicles.,"100,778",https://www.xostrucks.com/,$50M to $100M,"Janus Henderson Investors, Elemental Impact, Proeza Ventures, Yorkville Advisors, Sand Hill Angels","BUILD Capital Partners, Elemental Impact, Proeza Ventures",https://x.com/xostrucks,https://www.linkedin.com/company/xostrucks,101-250,"$2,400,000",2016
Artelo Biosciences,https://www.crunchbase.com/organization/artelo-biosciences,"Sep 30, 2025","$23,955,000",Not Started,"Biotechnology, Life Science, Pharmaceutical","La Jolla, California, United States",Artelo Biosciences aims to accelerate the development and commercialization of endocannabinoid system modulating therapeutics.,"103,904",http://artelobio.com/,$1M to $10M,Bartosz Lipiński,Bartosz Lipiński,https://x.com/ArteloBio,https://www.linkedin.com/company/artelo-biosciences-inc,1-10,"$2,000,000",2011
CF Booth,https://www.crunchbase.com/organization/cf-booth,"Sep 30, 2025","£20,000,000",Not Started,"Manufacturing, Mineral, Recycling","Rotherham, Rotherham, United Kingdom",CF Booth is a metal recycling company that manufactures copper and brass alloys.,"107,786",https://www.cfbooth.com/,$10M to $50M,Independent Growth Finance (IGF),Independent Growth Finance (IGF),,https://www.linkedin.com/company/cf-booth/,101-250,"£20,000,000",1920
Kellermeyer Bergensons Services,https://www.crunchbase.com/organization/kellermeyer-bergensons-services,"Sep 30, 2025","$250,000,000",Not Started,"Hospitality, Retail, Retail Technology","Maumee, Ohio, United States",Kellermeyer Bergensons Services continued success is founded on a clear vision of their impact on the people and industries they serve.,"123,857",https://www.kbs-services.com/,$1B to $10B,"BlackRock, Ares Management, Kohlberg Kravis Roberts & Co., Capital One",Capital One,,http://www.linkedin.com/company/kellermeyer-bergensons-services-llc,10001+,"$250,000,000",1967
Global Water Resources,https://www.crunchbase.com/organization/global-water,"Sep 30, 2025","$15,863,007",Not Started,"CleanTech, Recycling, Water","Phoenix, Arizona, United States",Global Water Resources reduces the demand on natural water aquifers by reclaiming and reusing residential waste water.,"125,460",http://www.gwresources.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/global-water-resources,51-100,"$13,086,907",2003
GeoVax,https://www.crunchbase.com/organization/geovax,"Sep 30, 2025","$86,548,841",Not Started,"Biotechnology, Health Care, Medical Device","Smyrna, Georgia, United States",GeoVax Labs develops vaccines that prevent and fight HIV infections that result in AIDS.,"126,131",http://geovax.com/,$1M to $10M,U.S. Department of Defense,—,https://x.com/geovax_news,https://www.linkedin.com/company/2124638,11-50,"$2,500,000",1988
Carlyle Secured Lending,https://www.crunchbase.com/organization/tcg-bdc,"Sep 30, 2025","$600,000,000",Not Started,Financial Services,"New York, New York, United States",Carlyle is an externally managed specialty finance company focused on providing flexible financing solutions to middle market companies.,"126,354",https://carlylesecuredlending.com/,$50M to $100M,—,—,,,1001-5000,"$300,000,000",2012
Oxford Lane Capital,https://www.crunchbase.com/organization/oxford-lane-capital,"Sep 30, 2025","$431,500,000",Not Started,"Angel Investment, Financial Services","Greenwich, Connecticut, United States",Oxford Lane Capital is an investment company that invests primarily in debt and equity tranches of CLO vehicles.,"137,950",https://www.oxfordlanecapital.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/oxford-lane-capital/about/,501-1000,"$14,500,000","Sep 6, 2010"
LABOMAR,https://www.crunchbase.com/organization/labomar,"Sep 30, 2025","€105,500,000",Not Started,"Biotechnology, Dietary Supplements, Food and Beverage, Health Care, Manufacturing","Istrana, Veneto, Italy","LABOMAR produces dietary supplements, diet foods, health products and medical devices.","139,462",http://www.labomar.com/,$10M to $50M,"Fondo Italiano d'Investimento, Tikehau Capital","Fondo Italiano d'Investimento, Tikehau Capital",,http://www.linkedin.com/company/labomar-srl,51-100,"€100,000,000",1998
Bobst Group,https://www.crunchbase.com/organization/bobst-group,"Sep 30, 2025","CHF200,000,000",Not Started,"Logistics, Machinery Manufacturing, Manufacturing","Little Switzerland, North Carolina, United States",We are the world’s leading supplier of equipment and services,"156,048",http://www.bobst.com/inen/#.Vp3XgU90ZUM,$1B to $10B,—,—,,https://www.linkedin.com/company/bobst,5001-10000,"CHF200,000,000",1890
Flint Energy Services,https://www.crunchbase.com/organization/flint-energy-services,"Sep 30, 2025","$55,205,194",Not Started,"Energy, Renewable Energy","Tulsa, Oklahoma, United States","Flint Energy Services, Inc. provides integrated midstream production services to the energy and resource industries.","164,435",https://www.flintcorp.com/,$500M to $1B,Canso Investment Counsel,Canso Investment Counsel,,,1001-5000,"$50,000,000",1998
Anything,https://www.crunchbase.com/organization/create-3800,"Sep 29, 2025","$19,500,000",Not Started,"Artificial Intelligence (AI), Developer Tools, Mobile Apps, Software, Web Design, Web Development","San Francisco, California, United States","Anything is an AI app builder that lets people make money on the internet. Ships mobile apps & web, designs pop, and everything built in.",505,https://www.createanything.com/,Less than $1M,"Bessemer Venture Partners, Uncork Capital, Footwork, Montage Ventures, Vela Partners","Bessemer Venture Partners, Footwork",https://x.com/anything,https://www.linkedin.com/company/anythingai,1-10,"$11,000,000",2021
Glydways,https://www.crunchbase.com/organization/glydways,"Sep 29, 2025","$212,537,852",Not Started,"Clean Energy, Electric Vehicle, Manufacturing, Transportation","South San Francisco, California, United States",Glydways designs and implements personal rapid transit systems using self-driving vehicles.,"2,594",https://www.glydways.com/,—,"Alumni Ventures, Khosla Ventures, UpHonest Capital, New Science Ventures, Gates Frontier Fund",New Science Ventures,https://x.com/glydways,https://www.linkedin.com/company/glydways,101-250,"$101,307,048",2016
